,biology_accuracy,biology_ece_verbal_numerical_confidence,biology_ece_verbal_linguistic_confidence,biology_ece_logit_perplexity_confidence,biology_auroc_verbal_numerical_confidence,biology_auroc_verbal_linguistic_confidence,biology_auroc_logit_perplexity_confidence,biology_sample_size,business_accuracy,business_ece_verbal_numerical_confidence,business_ece_verbal_linguistic_confidence,business_ece_logit_perplexity_confidence,business_auroc_verbal_numerical_confidence,business_auroc_verbal_linguistic_confidence,business_auroc_logit_perplexity_confidence,business_sample_size,chemistry_accuracy,chemistry_ece_verbal_numerical_confidence,chemistry_ece_verbal_linguistic_confidence,chemistry_ece_logit_perplexity_confidence,chemistry_auroc_verbal_numerical_confidence,chemistry_auroc_verbal_linguistic_confidence,chemistry_auroc_logit_perplexity_confidence,chemistry_sample_size,computer science_accuracy,computer science_ece_verbal_numerical_confidence,computer science_ece_verbal_linguistic_confidence,computer science_ece_logit_perplexity_confidence,computer science_auroc_verbal_numerical_confidence,computer science_auroc_verbal_linguistic_confidence,computer science_auroc_logit_perplexity_confidence,computer science_sample_size,economics_accuracy,economics_ece_verbal_numerical_confidence,economics_ece_verbal_linguistic_confidence,economics_ece_logit_perplexity_confidence,economics_auroc_verbal_numerical_confidence,economics_auroc_verbal_linguistic_confidence,economics_auroc_logit_perplexity_confidence,economics_sample_size,engineering_accuracy,engineering_ece_verbal_numerical_confidence,engineering_ece_verbal_linguistic_confidence,engineering_ece_logit_perplexity_confidence,engineering_auroc_verbal_numerical_confidence,engineering_auroc_verbal_linguistic_confidence,engineering_auroc_logit_perplexity_confidence,engineering_sample_size,health_accuracy,health_ece_verbal_numerical_confidence,health_ece_verbal_linguistic_confidence,health_ece_logit_perplexity_confidence,health_auroc_verbal_numerical_confidence,health_auroc_verbal_linguistic_confidence,health_auroc_logit_perplexity_confidence,health_sample_size,history_accuracy,history_ece_verbal_numerical_confidence,history_ece_verbal_linguistic_confidence,history_ece_logit_perplexity_confidence,history_auroc_verbal_numerical_confidence,history_auroc_verbal_linguistic_confidence,history_auroc_logit_perplexity_confidence,history_sample_size,law_accuracy,law_ece_verbal_numerical_confidence,law_ece_verbal_linguistic_confidence,law_ece_logit_perplexity_confidence,law_auroc_verbal_numerical_confidence,law_auroc_verbal_linguistic_confidence,law_auroc_logit_perplexity_confidence,law_sample_size,math_accuracy,math_ece_verbal_numerical_confidence,math_ece_verbal_linguistic_confidence,math_ece_logit_perplexity_confidence,math_auroc_verbal_numerical_confidence,math_auroc_verbal_linguistic_confidence,math_auroc_logit_perplexity_confidence,math_sample_size,other_accuracy,other_ece_verbal_numerical_confidence,other_ece_verbal_linguistic_confidence,other_ece_logit_perplexity_confidence,other_auroc_verbal_numerical_confidence,other_auroc_verbal_linguistic_confidence,other_auroc_logit_perplexity_confidence,other_sample_size,philosophy_accuracy,philosophy_ece_verbal_numerical_confidence,philosophy_ece_verbal_linguistic_confidence,philosophy_ece_logit_perplexity_confidence,philosophy_auroc_verbal_numerical_confidence,philosophy_auroc_verbal_linguistic_confidence,philosophy_auroc_logit_perplexity_confidence,philosophy_sample_size,physics_accuracy,physics_ece_verbal_numerical_confidence,physics_ece_verbal_linguistic_confidence,physics_ece_logit_perplexity_confidence,physics_auroc_verbal_numerical_confidence,physics_auroc_verbal_linguistic_confidence,physics_auroc_logit_perplexity_confidence,physics_sample_size,psychology_accuracy,psychology_ece_verbal_numerical_confidence,psychology_ece_verbal_linguistic_confidence,psychology_ece_logit_perplexity_confidence,psychology_auroc_verbal_numerical_confidence,psychology_auroc_verbal_linguistic_confidence,psychology_auroc_logit_perplexity_confidence,psychology_sample_size
Qwen3-32b,0.8764204545454546,0.06876413524150848,0.0667257159948349,0.04195263981819153,0.6285139440004472,0.6436688462899831,0.6195346411073233,704.0,0.7418918918918919,0.20841887593269348,0.1930810958147049,0.14236508309841156,0.7459064076521806,0.777691948235249,0.7558340247379813,740.0,0.6769527483124397,0.24019277095794678,0.22625035047531128,0.19726885855197906,0.6943062465450526,0.7121741718756645,0.7303184930050602,1037.0,0.7557251908396947,0.19511450827121735,0.1832824945449829,0.0934322252869606,0.6410108024691358,0.6839225589225588,0.6516554433221099,393.0,0.8019323671497585,0.14025366306304932,0.13593590259552002,0.05383913591504097,0.6227639215398177,0.6303812812224507,0.6142925359976491,828.0,0.61375,0.23272494971752167,0.21491241455078125,0.21562688052654266,0.6990027616844298,0.7149730752245929,0.6576236331639412,800.0,0.7279693486590039,0.2021327018737793,0.19120684266090393,0.11038265377283096,0.6276048101474344,0.6556379210938145,0.6414133926365208,783.0,0.5961538461538461,0.31211525201797485,0.30167579650878906,0.20442406833171844,0.5718831311326373,0.5844383836483902,0.620082134236183,364.0,0.42304147465437786,0.4755759835243225,0.47048383951187134,0.36124464869499207,0.5535456994299317,0.557450562759715,0.5377504924582541,1085.0,0.7889837083010085,0.17843283712863922,0.16132651269435883,0.09658429771661758,0.7290527936838451,0.7627971542599341,0.756322661808086,1289.0,0.6717289719626168,0.24643683433532715,0.2341938018798828,0.165132075548172,0.6569549744700605,0.6653318892155345,0.6441652483366858,856.0,0.6422222222222222,0.28768888115882874,0.2721332311630249,0.18621313571929932,0.630101657031099,0.6562896258247545,0.6837886049560489,450.0,0.6954356846473029,0.23344388604164124,0.22354072332382202,0.17231866717338562,0.6862859539711134,0.7003944125431641,0.6936100615842833,1205.0,0.7764857881136951,0.16094297170639038,0.15519371628761292,0.05028422176837921,0.6380117915227993,0.6405845748415455,0.6416377328729574,774.0
Qwen3-32b-awq,0.8680351906158358,0.08788859844207764,0.07351408153772354,0.036453407257795334,0.6062406156156157,0.6725412912912913,0.586768018018018,682.0,0.7453769559032717,0.21082496643066406,0.18679946660995483,0.136456698179245,0.7077114162650859,0.7812859823446628,0.7158620836709455,703.0,0.7263397947548461,0.2169896513223648,0.19290193915367126,0.15813134610652924,0.629477367870225,0.6925399005756148,0.6864861329147044,877.0,0.7704918032786885,0.1893170028924942,0.17366117238998413,0.07618484646081924,0.6397965214454577,0.7026553529213104,0.6205673758865248,366.0,0.7788944723618091,0.16515064239501953,0.15412047505378723,0.06558021157979965,0.6024422653958944,0.6314882697947214,0.5992393695014663,796.0,0.697265625,0.23216786980628967,0.2016991823911667,0.1663978099822998,0.6783500496972983,0.7238998825336586,0.6822625824523358,512.0,0.7176165803108808,0.22235754132270813,0.21471494436264038,0.11478874087333679,0.6080589871824595,0.6244121153909846,0.6344268539065345,772.0,0.5966850828729282,0.32240328192710876,0.3114917576313019,0.1976437270641327,0.5716799847792998,0.5730593607305935,0.6018835616438356,362.0,0.40172579098753597,0.5080344080924988,0.5018743276596069,0.3736993372440338,0.5710138608408297,0.5808625543112416,0.5661526222385411,1043.0,0.825451418744626,0.1542304903268814,0.1341245025396347,0.06666874885559082,0.6783482142857143,0.7732630336617407,0.7313115763546796,1163.0,0.6792452830188679,0.25226396322250366,0.24253666400909424,0.15462592244148254,0.6451888162672477,0.6569462599854757,0.6237254901960785,795.0,0.6501182033096927,0.2818675935268402,0.2803899943828583,0.17605949938297272,0.6441031941031942,0.6461916461916463,0.6609582309582309,423.0,0.7485604606525912,0.2029462456703186,0.18741518259048462,0.12679065763950348,0.6445806420043061,0.6839278723820709,0.6523683695439422,1042.0,0.748993288590604,0.19300663471221924,0.1885100156068802,0.07369893789291382,0.6164922469476548,0.6385103405976272,0.5605389760987484,745.0
Qwen3-32b-think,0.9303079416531604,0.019935112446546555,0.01956222951412201,0.09181507676839828,0.6161575237014829,0.6155497933716878,0.6976339032493315,617.0,0.903114186851211,0.05826977640390396,0.0513494573533535,0.05338243767619133,0.8076423097974822,0.7751436781609196,0.875444718117132,578.0,0.9552,0.005183986388146877,0.0071360403671860695,0.06570407748222351,0.6238932759033262,0.6295465422349845,0.7668700646087581,625.0,0.8942307692307693,0.07509613037109375,0.06278835237026215,0.03081483766436577,0.6591723688497881,0.6323992614315195,0.7141305528402302,312.0,0.8873626373626373,0.06405214220285416,0.05697798728942871,0.04524722695350647,0.5949935815147626,0.5927471116816432,0.6850789096126255,728.0,0.9293286219081273,0.025264961645007133,0.024028288200497627,0.06285731494426727,0.7184410646387832,0.6901140684410647,0.7954372623574144,283.0,0.7804195804195804,0.14064331352710724,0.1384754180908203,0.061416637152433395,0.6886514622286145,0.6873844257242654,0.7032280894002694,715.0,0.7080745341614907,0.20506197214126587,0.19667696952819824,0.11428888887166977,0.6212439343038447,0.624113475177305,0.6531821575214631,322.0,0.5917355371900826,0.317851185798645,0.29652881622314453,0.21991732716560364,0.5590493746183249,0.5671295772736525,0.5847035939655758,605.0,0.9646302250803859,0.02100738137960434,0.014169271104037762,0.06711718440055847,0.7884848484848485,0.7466498316498318,0.8443097643097642,933.0,0.723889555822329,0.18536609411239624,0.1756061613559723,0.11840465664863586,0.7252109020116809,0.7255029201817002,0.7139087172831494,833.0,0.6866359447004609,0.2193087339401245,0.20029953122138977,0.14966042339801788,0.7206252467429926,0.7210817212791157,0.7518258981444927,434.0,0.9454545454545454,0.011324670165777206,0.008792072534561157,0.06784999370574951,0.6152864992150706,0.6137984039769754,0.6782443746729462,770.0,0.7983539094650206,0.1265019029378891,0.12142656743526459,0.036649368703365326,0.660021740655025,0.6703660845781613,0.6632653061224489,729.0
Qwen3-4b,0.7338935574229691,0.1974789798259735,0.15518201887607574,0.21015337109565735,0.6920249096022499,0.7863097629570108,0.5923965447971072,714.0,0.5739795918367347,0.33915817737579346,0.29329290986061096,0.3884335160255432,0.7279640718562874,0.790801729873586,0.7251829673985363,784.0,0.5182872435325602,0.375022292137146,0.3490558862686157,0.43927520513534546,0.6709807483903869,0.7022725823930642,0.6803117230828074,1121.0,0.5735294117647058,0.3545343279838562,0.29044109582901,0.38130855560302734,0.6800397877984085,0.7503929659102073,0.6521760487277729,408.0,0.6548042704626335,0.2598457336425781,0.22482208907604218,0.29473093152046204,0.6419019871507545,0.7093792021515015,0.5677200059763932,843.0,0.477035490605428,0.36983293294906616,0.3366805911064148,0.4675435721874237,0.6217608546582983,0.6600606227370205,0.6150019435963958,958.0,0.5415647921760391,0.36546453833580017,0.3105066120624542,0.39597395062446594,0.630425884123401,0.7093995485327313,0.5815981941309254,818.0,0.38258575197889183,0.4725593626499176,0.406376451253891,0.5428419709205627,0.6105953433539641,0.6690391983495431,0.5623342175066315,379.0,0.24021838034576887,0.5999091267585754,0.5553229451179504,0.6846638321876526,0.5618626383596443,0.6196107784431139,0.5479903828706224,1099.0,0.6530156366344005,0.2868726849555969,0.2512323260307312,0.3131636381149292,0.7045269916463167,0.7679662916399547,0.725796585119971,1343.0,0.4788273615635179,0.43322470784187317,0.36795151233673096,0.46470943093299866,0.6516109221466364,0.7331538170823887,0.6277636054421769,921.0,0.41448692152917505,0.4837022125720978,0.4419517517089844,0.5234958529472351,0.6743235578687484,0.7151019250658925,0.5951856671003903,497.0,0.511969111969112,0.3896524906158447,0.34997421503067017,0.44384923577308655,0.7021820169158218,0.7512266834679344,0.6730244191152605,1295.0,0.631578947368421,0.28533831238746643,0.25968044996261597,0.306638240814209,0.6452293218874852,0.682111138106036,0.6122314004967067,798.0
Qwen3-4b-base,0.7366197183098592,0.20647883415222168,0.14055737853050232,0.0939306914806366,0.600377296755657,0.7599053179415343,0.4666005460066871,710.0,0.5608465608465608,0.38029104471206665,0.29523366689682007,0.31764549016952515,0.6881038304160036,0.7787636394635142,0.6684828938395091,756.0,0.5082266910420475,0.40955209732055664,0.32645106315612793,0.38501763343811035,0.6556574443047792,0.7454517798400684,0.6010470434061672,1094.0,0.5323383084577115,0.4230099320411682,0.287334144115448,0.32027965784072876,0.6407586001193081,0.7920809306025054,0.5841867170411612,402.0,0.6312649164677804,0.30346065759658813,0.239230215549469,0.2034020572900772,0.5704999969411665,0.6730535112350959,0.45883115850263984,838.0,0.44579646017699115,0.44706857204437256,0.39286959171295166,0.43405094742774963,0.6431949995790057,0.6977583294948564,0.5202597286815946,904.0,0.5443349753694581,0.38072651624679565,0.3184831440448761,0.2775328755378723,0.6149810443928092,0.7061911458970282,0.5390302066772654,812.0,0.40482573726541554,0.5050938129425049,0.42039763927459717,0.3894888162612915,0.5530547103394786,0.6303621502297,0.5246107034186505,373.0,0.25,0.6644301414489746,0.5825980305671692,0.5456549525260925,0.49841407151095735,0.5927069816897348,0.530988682237601,1088.0,0.6566358024691358,0.30969902873039246,0.23048347234725952,0.24405093491077423,0.6574750128731565,0.790951821386604,0.6740754432986968,1296.0,0.47149122807017546,0.4547148048877716,0.36849409341812134,0.3503846824169159,0.6039057222811928,0.7009022483836728,0.5677458264981183,912.0,0.44308943089430897,0.48048779368400574,0.41971543431282043,0.36031073331832886,0.6562562780419204,0.7171030603361683,0.5632324382240674,492.0,0.5227454110135674,0.40598559379577637,0.3313779830932617,0.36398419737815857,0.6518688248359672,0.7327184763460899,0.5499374505348618,1253.0,0.6272040302267002,0.3057304322719574,0.2552056610584259,0.1799422800540924,0.6100042060132421,0.6704249430153046,0.5511980353847824,794.0
Qwen3-4b-fp8,0.7412587412587412,0.1886712908744812,0.1499556303024292,0.20218221843242645,0.6872718001019887,0.7650943396226415,0.6198062213156553,715.0,0.5838668373879642,0.32535213232040405,0.2832266092300415,0.37800320982933044,0.7451788124156544,0.7930668016194332,0.7190418353576249,781.0,0.5220522052205221,0.367056667804718,0.33626610040664673,0.434358686208725,0.6599081109162932,0.690942593674914,0.6782031300733813,1111.0,0.5808823529411765,0.34534305334091187,0.2848407030105591,0.37244704365730286,0.6404002270091544,0.7232709058158759,0.6023391812865497,408.0,0.6467780429594272,0.26700475811958313,0.22279229760169983,0.3018285036087036,0.6332745337588511,0.7169953625211928,0.5933230278248729,838.0,0.4632352941176471,0.3841911554336548,0.3639180064201355,0.4800266623497009,0.6500059906545789,0.6660964451011976,0.6270972837928388,952.0,0.5312117503059975,0.3741125762462616,0.32047325372695923,0.40610650181770325,0.6455162373211728,0.7114942667035651,0.5939466496612962,817.0,0.4094488188976378,0.44396325945854187,0.39409446716308594,0.5161939263343811,0.5998717948717949,0.6504273504273504,0.5641025641025641,381.0,0.25113739763421294,0.5866696834564209,0.5459508895874023,0.6721413135528564,0.5282172856463627,0.5754464049870568,0.5207970134009545,1099.0,0.6522064323111444,0.28836196660995483,0.25652575492858887,0.3135460317134857,0.7079017460787217,0.7597773009766202,0.7055785735424681,1337.0,0.4597826086956522,0.4432064890861511,0.3835597038269043,0.4824124872684479,0.6273717957865396,0.6981629731105308,0.604259124486874,920.0,0.41448692152917505,0.4855130910873413,0.4429242014884949,0.5229154229164124,0.643395722817202,0.7045424215126949,0.5874120041370567,497.0,0.51796875,0.3861953020095825,0.3581184446811676,0.4367281198501587,0.7044437273725099,0.7386419472414324,0.69151076463499,1280.0,0.6348808030112923,0.27823078632354736,0.2549559473991394,0.3025785982608795,0.6613728046941852,0.6966606902734199,0.6058093258900071,797.0
Qwen3-4b-think,0.9156626506024096,0.038754940032958984,0.02334332838654518,0.03289380669593811,0.65593671679198,0.670138888888889,0.7260338345864661,498.0,0.8678815489749431,0.09248281270265579,0.07414571940898895,0.06053529307246208,0.8158204362385736,0.8163860982894381,0.8396234953389448,439.0,0.9549071618037135,0.01326252892613411,0.00490715354681015,0.047985389828681946,0.6734477124183006,0.6737745098039215,0.7552287581699346,377.0,0.8137254901960784,0.1340685486793518,0.11225492507219315,0.10469213873147964,0.7624445149017122,0.7202758402029169,0.700856055802156,204.0,0.8440366972477065,0.10513758659362793,0.08605493605136871,0.06447078287601471,0.7037340153452685,0.699002557544757,0.7321994884910485,545.0,0.8666666666666667,0.08842422068119049,0.07539393752813339,0.06465447694063187,0.7477749523204068,0.712809917355372,0.8118245390972665,165.0,0.704331450094162,0.1935969740152359,0.17837409675121307,0.18665039539337158,0.6837681801151265,0.695996117033959,0.6529513948022754,531.0,0.5485074626865671,0.3416045010089874,0.32369405031204224,0.3345370590686798,0.6106707145668184,0.6377129364142351,0.6289987069207849,268.0,0.35333333333333333,0.5331111550331116,0.47233331203460693,0.5104286670684814,0.6161036547148198,0.6393481596749443,0.6535693444855086,450.0,0.9751098096632503,0.012503568083047867,0.0032942474354058504,0.03418469801545143,0.714538067479244,0.771904257198375,0.8449920508744038,683.0,0.5937961595273265,0.29542088508605957,0.2683161199092865,0.3024062514305115,0.7275576662143827,0.7339439167797377,0.7075983717774763,677.0,0.5380116959064327,0.33654969930648804,0.303947389125824,0.35159382224082947,0.7410222894881674,0.7056446064942212,0.7622798569069895,342.0,0.9380165289256198,0.029028836637735367,0.01818186230957508,0.03618912771344185,0.6498531571218796,0.6952643171806167,0.7721732745961821,484.0,0.7391304347826086,0.17914654314517975,0.15853458642959595,0.15651029348373413,0.7133058984910836,0.745602356168805,0.7429193899782134,621.0
Qwen3-8b,0.7983193277310925,0.14222687482833862,0.12790611386299133,0.15250836312770844,0.6811342592592592,0.7059149610136453,0.5453703703703703,714.0,0.6551282051282051,0.2553204894065857,0.23912395536899567,0.3036123216152191,0.7695130911762779,0.7904211437592299,0.7062978779126866,780.0,0.5728241563055062,0.3108791708946228,0.2950488328933716,0.37537622451782227,0.6901190994214249,0.7103144289190801,0.6741349578558881,1126.0,0.5724815724815725,0.3578624129295349,0.30679774284362793,0.3825419247150421,0.7465221252034927,0.7457328202851364,0.49884070840116423,407.0,0.6817102137767221,0.24697145819664001,0.22570259869098663,0.27388671040534973,0.6631422590878361,0.6870189557439282,0.47351006292578923,842.0,0.5129265770423992,0.32290589809417725,0.30628228187561035,0.4270193576812744,0.6488917711115677,0.6686528319978083,0.5959694541469763,967.0,0.616891064871481,0.3085678815841675,0.29039162397384644,0.32724615931510925,0.6829960951366701,0.6927487448653582,0.5544525584461686,817.0,0.5,0.39868423342704773,0.37671056389808655,0.4231070876121521,0.5853601108033241,0.6007340720221607,0.5764819944598338,380.0,0.32087511394712853,0.5532817244529724,0.5371923446655273,0.6329196691513062,0.552314673581452,0.575869432580842,0.5004575960951799,1097.0,0.7050898203592815,0.23622742295265198,0.20734156668186188,0.25225985050201416,0.7683040188819555,0.7967697522282217,0.7175628051343399,1336.0,0.5379609544468547,0.3876354694366455,0.3626355528831482,0.41170135140419006,0.6621019801605331,0.6889363736180525,0.5368629789489626,922.0,0.45582329317269077,0.46576303243637085,0.44339853525161743,0.4970826506614685,0.6994733163190663,0.7055041695791409,0.46253881041013056,498.0,0.592563903950426,0.304182767868042,0.2856183648109436,0.3575354218482971,0.7134831879519868,0.7295770272621092,0.6387534481473198,1291.0,0.6620603015075377,0.2697235345840454,0.24727806448936462,0.28403496742248535,0.6823465925523585,0.7117477762180541,0.5149439557571439,796.0
Qwen3-8b-base,0.7679465776293823,0.15767942368984222,0.12408176064491272,0.08877971023321152,0.6806771973725367,0.7538082577416328,0.4723021582733813,599.0,0.6384,0.2863200008869171,0.24759995937347412,0.25473663210868835,0.687781400403664,0.7530496595470978,0.6384989021225631,625.0,0.5217391304347826,0.384382039308548,0.33347442746162415,0.37547361850738525,0.6645235247208932,0.719578926382943,0.5991406446738857,874.0,0.5630498533724341,0.36304986476898193,0.3008909821510315,0.30881333351135254,0.6672434284116332,0.7390764821029082,0.5413171140939598,341.0,0.6781292984869326,0.24181564152240753,0.20341581106185913,0.17854297161102295,0.6185182295729963,0.6905566824430922,0.48862710424576555,727.0,0.452991452991453,0.4276495575904846,0.36893871426582336,0.43344730138778687,0.5809543697589099,0.6549765788784068,0.5493727070230607,702.0,0.5857142857142857,0.33246028423309326,0.29793649911880493,0.2638012170791626,0.6172579925032966,0.6749109636690237,0.5122885711615737,630.0,0.4485981308411215,0.454517126083374,0.3644860088825226,0.37343648076057434,0.5419609227871942,0.6212335216572504,0.5324858757062146,321.0,0.28075396825396826,0.6189484596252441,0.5261408090591431,0.5353841185569763,0.5472572194468137,0.6546704033142439,0.48906055806019255,1008.0,0.6646551724137931,0.27405163645744324,0.22648516297340393,0.23662406206130981,0.7266011823192262,0.8060843094302128,0.6353682160850095,1160.0,0.5306122448979592,0.3917638063430786,0.3371962606906891,0.32415854930877686,0.6031115623506927,0.6865145723841377,0.5246570199986349,686.0,0.5061425061425061,0.41744476556777954,0.378132700920105,0.3311939835548401,0.6300536154180553,0.6726440612471621,0.5458870695068347,407.0,0.5276717557251909,0.3822040557861328,0.3315902054309845,0.3596463203430176,0.6573930991652511,0.7303066834712404,0.4993406031380715,1048.0,0.6606060606060606,0.25931814312934875,0.2335226684808731,0.177467942237854,0.6371078391218873,0.6794212811271299,0.5355402195281782,660.0
Qwen3-8b-fp8,0.7994389901823282,0.14551186561584473,0.13403461873531342,0.14863309264183044,0.6875475401791192,0.7082382529750952,0.5432707643233958,713.0,0.6415816326530612,0.27544641494750977,0.25276893377304077,0.31596481800079346,0.7501857184296359,0.7806293909143008,0.691353657414941,784.0,0.5592163846838825,0.32422077655792236,0.3106856346130371,0.38839444518089294,0.6909991636106285,0.7131136202792254,0.650952197130541,1123.0,0.5862068965517241,0.3490148186683655,0.3020935654640198,0.36436426639556885,0.7378201280512204,0.7688700480192078,0.5454431772709083,406.0,0.6765755053507729,0.2548156976699829,0.23148038983345032,0.27723246812820435,0.6527350615114236,0.7013303783727901,0.5035666287604673,841.0,0.5152151101783841,0.3370409309864044,0.32172080874443054,0.4264143109321594,0.6311970446389998,0.6414530818807803,0.5850107123019547,953.0,0.628992628992629,0.3002456724643707,0.275429904460907,0.31225037574768066,0.6437422392384106,0.6670018884519867,0.5764370343543046,814.0,0.4921052631578947,0.4081578850746155,0.37710532546043396,0.42827296257019043,0.6112742789060984,0.6209027181291735,0.554958299853149,380.0,0.3226397800183318,0.5545371770858765,0.5280934572219849,0.6297826766967773,0.5633861022265961,0.5823459988928528,0.5230348136302129,1091.0,0.710308502633559,0.2349509596824646,0.2090105265378952,0.24466334283351898,0.770878274268105,0.804696786264583,0.7215358793748624,1329.0,0.5396308360477742,0.38783925771713257,0.3642779588699341,0.4064677655696869,0.64141452488516,0.6730453475570405,0.5319843589840932,921.0,0.46184738955823296,0.45753002166748047,0.4285140037536621,0.486278772354126,0.7097501622323167,0.7172777417261519,0.49500324464633355,498.0,0.5875486381322957,0.31630346179008484,0.2986186146736145,0.36195412278175354,0.7108571785580409,0.7207384730725978,0.6269074097213545,1285.0,0.6754385964912281,0.2624686360359192,0.2405388355255127,0.2694063186645508,0.686409839471064,0.7083581063172899,0.526873016668935,798.0
Qwen3-8b-think,0.9547413793103449,0.024461284279823303,0.035883694887161255,0.04881542921066284,0.63495646565624,0.6967107384714609,0.7014941416747286,464.0,0.9040404040404041,0.03724748268723488,0.03409092128276825,0.046886228024959564,0.8313363716553955,0.8245369009114967,0.8564392825639517,396.0,0.964516129032258,0.020161451771855354,0.020967785269021988,0.03624679148197174,0.6974764366068714,0.6742170872605655,0.6761933718455457,310.0,0.8783068783068783,0.0661376565694809,0.05449734255671501,0.0399661660194397,0.7255107386066003,0.7257726558407543,0.70979570455736,189.0,0.9054325955734407,0.04004023224115372,0.038732290267944336,0.03428515046834946,0.5567612293144208,0.5693144208037825,0.7094089834515367,497.0,0.8979591836734694,0.039455752819776535,0.03537413477897644,0.0305797066539526,0.7371212121212121,0.6805555555555556,0.7242424242424241,147.0,0.815677966101695,0.07436437159776688,0.07139827311038971,0.07777330279350281,0.7290640394088669,0.7234512613822958,0.7211225556053142,472.0,0.6860986547085202,0.1988789141178131,0.19663676619529724,0.19668132066726685,0.6287581699346405,0.6239962651727358,0.6547152194211018,223.0,0.5517241379310345,0.3066810369491577,0.2956896424293518,0.31141218543052673,0.5433443509615384,0.5636268028846153,0.6008864182692308,232.0,0.922425952045134,0.03744716942310333,0.028772853314876556,0.01693790592253208,0.784056157909369,0.7681679177092022,0.7668890742285238,709.0,0.7147540983606557,0.15221303701400757,0.14540982246398926,0.17931243777275085,0.7384266582305178,0.7389473267953179,0.7289096277549298,610.0,0.6177474402730375,0.2290102243423462,0.2203071117401123,0.26982638239860535,0.7368291239147593,0.7328581294396213,0.7518251775848461,293.0,0.9446902654867256,0.02356201410293579,0.03451336920261383,0.02143757976591587,0.7094613583138174,0.7721311475409837,0.526463700234192,452.0,0.8052631578947368,0.08657891303300858,0.08100876212120056,0.09065782278776169,0.7047537733812244,0.7085124340026301,0.7463738248051973,570.0
