,prompt,hedging_word,response,extracted_confidence
924,David believes it is highly likely that their friend has a leather jacket.,highly likely,Probability: 80%,80.0
925,Jacquelyn believes it is highly likely that they will be offered a promotion this fall.,highly likely,"To determine the probability that Jacquelyn will be offered a promotion based on her belief that it is ""highly likely,"" we need to interpret the phrase ""highly likely."" 

The term ""likely"" generally implies a probability greater than 50%. Adding ""highly"" to ""likely"" suggests an even higher probability. 

In verbal probability expressions, ""likely"" is often associated with probabilities around 70-80%, and ""highly likely"" could be interpreted as even higher, potentially above 80% or more, depending on the context and individual interpretation.

Given that ""highly likely"" suggests a strong expectation but not a certainty, a reasonable interpretation could be a probability in the range of 80% to 90%.

Probability: 85%",85.0
926,Tara believes it is highly likely that there will be vegetarian options at the barbecue.,highly likely,"To determine the probability that there will be vegetarian options at the barbecue from Tara's perspective, we need to interpret the phrase ""highly likely."" 

The term ""likely"" generally implies a probability greater than 50%. When ""highly"" is added to ""likely,"" it suggests an even higher probability. 

In everyday language, ""highly likely"" is often associated with probabilities in the range of 80% to 90% or more, as it indicates a strong expectation or confidence in the outcome.

Therefore, considering Tara's belief that it is ""highly likely"" there will be vegetarian options, a reasonable interpretation of the probability she assigns to this event would be towards the higher end of the probability scale.

Probability: 80%",80.0
927,Violet believes it is highly likely that the company will have another round of layoffs by mid-July.,highly likely,"To determine the probability that Violet's statement is true from their perspective, we need to analyze the given information and the hedging words used.

Violet believes it is ""highly likely"" that the company will have another round of layoffs by mid-July. The phrase ""highly likely"" is a hedging expression that indicates a strong probability but not certainty.

The term ""likely"" generally implies a probability greater than 50%. When modified by ""highly,"" it suggests an even stronger probability, typically above 80% or very close to certainty, though not exactly 100%.

Therefore, interpreting ""highly likely"" as indicating a very high probability, we can infer that Violet is suggesting a probability significantly above 50%, likely in the range of 80% or higher.

Probability: 80%",80.0
928,Bruce believes it is highly likely that the restaurant near their apartment accepts reservations.,highly likely,Probability: 80%,80.0
929,Bruce believes it is highly likely that the new museum is offering complimentary admission.,highly likely,Probability: 80%,80.0
930,David believes it is highly likely that their boss has a stereo amplifier.,highly likely,Probability: 80%,80.0
931,Brendan believes it is highly likely that their boss prefers coffee over tea.,highly likely,Probability: 80%,80.0
932,Isaac believes it is highly likely that the new museum is offering complimentary admission.,highly likely,Probability: 80%,80.0
933,Brendan believes it is highly likely that the company will have another round of layoffs by mid-July.,highly likely,"To assess the probability that Brendan's statement is true from his perspective and considering the use of hedging words, we need to analyze the given statement. Brendan says, ""it is highly likely that the company will have another round of layoffs by mid-July."" The phrase ""highly likely"" is a hedging expression that indicates a high degree of probability but is not a precise numerical value.

The term ""likely"" generally implies a probability greater than 50%. When modified by ""highly,"" it suggests a significantly higher probability, often interpreted as around 80% or more in informal contexts, though this can vary based on individual interpretation.

Given that Brendan uses ""highly likely,"" we can infer that he is expressing a strong belief or a high confidence level in the occurrence of another round of layoffs.

Probability: 80%",80.0
934,Bruce believes it is highly likely that there is a yoga studio within 2 miles of their workplace.,highly likely,Probability: 90%,90.0
935,Gary believes it is highly likely that their coworker prefers reading books over watching movies.,highly likely,Probability: 80%,80.0
936,Olga believes it is highly likely that they will be offered a promotion this fall.,highly likely,"To determine the probability that Olga will be offered a promotion based on her belief that it is ""highly likely,"" we need to interpret the phrase ""highly likely."" 

The phrase ""highly likely"" is subjective and can vary in interpretation from person to person. However, in general usage, ""highly likely"" suggests a strong probability but not certainty. 

Typically, probabilities can be associated with certain verbal expressions as follows:
- ""Not likely"" or ""unlikely"" might be around 0-30%.
- ""Possible"" or ""might happen"" could be around 30-50%.
- ""Likely"" or ""probable"" is often considered to be around 60-80%.
- ""Highly likely"" or ""very probable"" suggests a higher probability, often interpreted as around 80-95%.

Given Olga's belief that being offered a promotion is ""highly likely,"" we can place the probability at the higher end of the scale but not at 100% since ""highly likely"" does not mean ""certain.""

Probability: 85%",85.0
